name,t,dt,sensor_type,lidar_x,lidar_y,nis_lidar,radar_r,radar_phi,radar_dr,nis_radar,x_px,x_py,x_v,x_yaw_angle,x_yaw_rate
car3,2.3,0.033334,lidar,-6.36488,1.95961,1.47096,,,,,-6.42586,1.80722,4.33489,0.384688,0.053038
car1,2.33333,0.033333,lidar,2.54017,4.0248,0.276378,,,,,2.59645,3.98089,5.53745,-0.00764514,-0.0157607
car2,2.33333,0.033333,lidar,10.6579,-3.93719,0.573442,,,,,10.7335,-4.00698,-6.23495,0.00233774,0.0064867
car3,2.33333,0.033333,lidar,-6.24521,1.98318,0.616483,,,,,-6.28286,1.88371,4.38947,0.396986,0.0649627
car1,2.36667,0.033333,lidar,2.9119,3.87907,0.992179,,,,,2.8058,3.96301,5.61608,-0.0158635,-0.0258686
car2,2.36667,0.033333,lidar,10.6356,-4.06395,0.551544,,,,,10.5467,-4.01698,-6.16906,0.00685516,0.0123436
car3,2.36667,0.033333,lidar,-5.89901,1.92116,2.25554,,,,,-6.1014,1.93805,4.52243,0.386647,0.0509383
car1,2.4,0.033334,lidar,3.0426,3.76488,1.5047,,,,,3.00235,3.92816,5.64633,-0.031595,-0.0455221
car2,2.4,0.033334,lidar,10.3726,-4.15537,0.728443,,,,,10.3471,-4.04153,-6.15023,0.0177831,0.026595
car3,2.4,0.033334,lidar,-5.79083,1.89546,1.42703,,,,,-5.93036,1.97814,4.59366,0.371519,0.031829
car1,2.43333,0.033333,lidar,3.18301,3.93951,0.013231,,,,,3.18894,3.92492,5.64185,-0.0317859,-0.0437668
car2,2.43333,0.033333,lidar,10.1198,-3.95421,0.324439,,,,,10.1381,-4.02989,-6.1635,0.0116812,0.0171244
car3,2.43333,0.033333,lidar,-5.66986,2.16335,1.10997,,,,,-5.76502,2.0573,4.689,0.380349,0.0407836
car1,2.46667,0.033333,lidar,3.82418,3.79313,7.79196,,,,,3.46183,3.89815,5.91125,-0.0425605,-0.0559179
car2,2.46667,0.033333,lidar,10.3684,-4.0703,6.8855,,,,,10.0155,-4.03867,-5.90224,0.0152303,0.0213008
car3,2.46667,0.033333,lidar,-5.04499,2.11498,11.9433,,,,,-5.51226,2.11865,5.00755,0.359265,0.014977
car1,2.5,0.033334,lidar,3.70666,4.24194,4.69928,,,,,3.66747,3.9472,5.93619,-0.0173418,-0.0198123
car2,2.5,0.033334,lidar,9.85885,-3.58744,7.68732,,,,,9.82662,-3.96533,-5.8764,-0.0186255,-0.0254175
car3,2.5,0.033334,lidar,-5.1756,2.66655,9.89456,,,,,-5.31958,2.26464,5.21889,0.398684,0.0603741
car1,2.53333,0.033333,lidar,3.64785,3.88717,1.81972,,,,,3.82393,3.93454,5.80642,-0.022608,-0.0260551
car2,2.53333,0.033333,lidar,9.40875,-3.90442,1.89796,,,,,9.5887,-3.95207,-6.00963,-0.0238309,-0.0313383
car3,2.53333,0.033333,lidar,-5.24419,2.41928,0.539058,,,,,-5.17495,2.34728,5.19179,0.411951,0.0736096
car1,2.56667,0.033333,lidar,3.9785,3.38146,11.2284,,,,,4.01026,3.83971,5.7892,-0.0658553,-0.0827074
car2,2.56667,0.033333,lidar,9.34886,-4.36862,6.63217,,,,,9.38104,-4.01756,-6.03258,0.00695945,0.0116533
car3,2.56667,0.033333,lidar,-4.91996,2.02578,5.93747,,,,,-5.00044,2.34762,5.15497,0.375121,0.0270741
car1,2.6,0.033334,lidar,4.15058,3.8115,0.10637,,,,,4.19279,3.82428,5.75821,-0.0698854,-0.0844322
car2,2.6,0.033334,lidar,9.13126,-3.89336,0.670274,,,,,9.1708,-3.99803,-6.06199,-0.00212779,-0.0011507
car3,2.6,0.033334,lidar,-4.75086,2.57274,1.2459,,,,,-4.82302,2.43987,5.24197,0.387289,0.0404766
car1,2.63333,0.033333,lidar,4.59225,3.3867,8.22286,,,,,4.42406,3.74055,5.8919,-0.104882,-0.127355
car2,2.63333,0.033333,lidar,9.18416,-4.26927,4.40122,,,,,9.00978,-4.04294,-5.93252,0.0183026,0.0265243
car3,2.63333,0.033333,lidar,-4.30865,2.26954,6.57346,,,,,-4.59642,2.46577,5.38353,0.354953,-4.12854e-05
car1,2.66667,0.033333,lidar,4.51128,3.43923,3.33887,,,,,4.59909,3.67339,5.83531,-0.131112,-0.156834
car2,2.66667,0.033333,lidar,8.71541,-4.16415,0.848741,,,,,8.7938,-4.0662,-5.99074,0.0279986,0.0384242
car3,2.66667,0.033333,lidar,-4.38551,2.44834,0.300051,,,,,-4.42068,2.51413,5.38938,0.346461,-0.0103111
car1,2.7,0.033334,lidar,4.95415,3.55365,1.27417,,,,,4.8227,3.63168,5.93608,-0.14288,-0.165458
car2,2.7,0.033334,lidar,8.77156,-3.9935,1.35871,,,,,8.628,-4.05886,-5.88406,0.0234733,0.0306038
car3,2.7,0.033334,lidar,-3.93488,2.69368,4.12386,,,,,-4.19168,2.59769,5.59239,0.345472,-0.0111156
car1,2.73333,0.033333,lidar,4.87553,3.60594,0.734901,,,,,4.99126,3.60377,5.85056,-0.148925,-0.166292
car2,2.73333,0.033333,lidar,8.30736,-3.88136,1.79146,,,,,8.4084,-4.03343,-5.95776,0.010782,0.0120521
car3,2.73333,0.033333,lidar,-4.002,2.88151,1.78757,,,,,-4.01267,2.70004,5.64856,0.36353,0.01148
car1,2.76667,0.033333,lidar,5.15585,3.708,0.689879,,,,,5.17827,3.59658,5.82652,-0.144361,-0.152792
car2,2.76667,0.033333,lidar,8.2033,-3.71584,3.7949,,,,,8.20878,-3.98274,-5.95981,-0.012735,-0.0202837
car3,2.76667,0.033333,lidar,-3.70639,3.12371,5.2445,,,,,-3.81066,2.83107,5.79901,0.389826,0.0434601
car1,2.8,0.033334,lidar,5.46278,3.44538,0.864477,,,,,5.38813,3.54754,5.8891,-0.158221,-0.164443
car2,2.8,0.033334,lidar,8.12711,-3.91141,0.666785,,,,,8.03247,-3.96877,-5.88947,-0.0184943,-0.0271571
car3,2.8,0.033334,lidar,-3.38031,3.00582,2.65061,,,,,-3.58423,2.92379,5.96181,0.391469,0.0436537
car1,2.83333,0.033333,lidar,5.39005,3.24867,3.98805,,,,,5.54623,3.47222,5.79241,-0.18571,-0.194037
car2,2.83333,0.033333,lidar,7.67261,-4.03751,1.15962,,,,,7.80521,-3.977,-5.98772,-0.014029,-0.019878
car3,2.83333,0.033333,lidar,-3.42996,2.95838,0.092545,,,,,-3.40642,2.99215,5.93637,0.390456,0.0405753
car1,2.86667,0.033333,lidar,5.87434,3.17838,3.14183,,,,,5.76283,3.39279,5.89398,-0.210586,-0.218545
car2,2.86667,0.033333,lidar,7.77655,-4.03367,1.18149,,,,,7.63822,-3.98397,-5.88517,-0.0102279,-0.0138658
car3,2.86667,0.033333,lidar,-2.91857,3.0419,3.38408,,,,,-3.16629,3.06418,6.10058,0.379773,0.0253115
car1,2.9,0.033334,lidar,5.84119,3.21165,1.18936,,,,,5.93371,3.3283,5.83813,-0.229622,-0.234352
car2,2.9,0.033334,lidar,7.36452,-3.92275,0.347018,,,,,7.42741,-3.97217,-5.9319,-0.015107,-0.0198272
car3,2.9,0.033334,lidar,-2.92055,3.23348,0.43673,,,,,-2.96648,3.15673,6.1533,0.386391,0.0326073
car1,2.93333,0.033333,lidar,6.15654,2.94847,4.19213,,,,,6.1306,3.22757,5.88907,-0.262417,-0.267732
car2,2.93333,0.033333,lidar,7.30254,-4.10482,0.873847,,,,,7.24368,-3.99147,-5.8878,-0.00563985,-0.00613797
car3,2.93333,0.033333,lidar,-2.5699,3.13307,1.92104,,,,,-2.73811,3.21663,6.24583,0.37276,0.0137625
car1,2.96667,0.033333,lidar,6.11471,3.14699,1.55008,,,,,6.28123,3.17195,5.7709,-0.276116,-0.2743
car2,2.96667,0.033333,lidar,6.885,-3.82175,2.00623,,,,,7.01662,-3.96259,-5.9859,-0.0184026,-0.0231001
car3,2.96667,0.033333,lidar,-2.57221,3.49879,1.58017,,,,,-2.54886,3.32965,6.2763,0.390478,0.0359205
car1,3,0.033334,lidar,6.07069,2.76723,10.2749,,,,,6.39316,3.06235,5.57847,-0.31713,-0.317249
car2,3,0.033334,lidar,6.46694,-4.11354,5.3076,,,,,6.75074,-3.98421,-6.19535,-0.00743777,-0.00715154
car3,3,0.033334,lidar,-2.57244,3.29066,2.20055,,,,,-2.39689,3.38707,6.129,0.389175,0.0327661
car1,3.03333,0.033333,lidar,6.57942,2.55741,7.38612,,,,,6.57386,2.92985,5.64131,-0.360662,-0.361206
car2,3.03333,0.033333,lidar,6.60338,-4.23202,2.43066,,,,,6.55564,-4.024,-6.15879,0.0110596,0.0182409
car3,3.03333,0.033333,lidar,-2.01558,3.25682,2.9241,,,,,-2.17263,3.42797,6.1894,0.368233,0.00413585
car1,3.06667,0.033333,lidar,6.90198,2.40133,8.69775,,,,,6.78095,2.78562,5.79616,-0.404017,-0.402775
car2,3.06667,0.033333,lidar,6.55547,-4.29342,4.15457,,,,,6.38949,-4.07082,-6.0352,0.031751,0.0454844
car3,3.06667,0.033333,lidar,-1.64048,3.28107,5.97719,,,,,-1.91725,3.46394,6.32938,0.341109,-0.0314658
car1,3.1,0.033334,lidar,6.9817,2.35032,4.77786,,,,,6.96499,2.64932,5.86718,-0.443173,-0.437038
car2,3.1,0.033334,lidar,6.26661,-4.24643,1.27847,,,,,6.20337,-4.1055,-5.98869,0.0460182,0.0627906
car3,3.1,0.033334,lidar,-1.50375,3.41469,2.19613,,,,,-1.67858,3.51382,6.4232,0.324581,-0.0517628
car1,3.13333,0.033333,lidar,7.03412,2.5292,0.460754,,,,,7.1213,2.55927,5.81231,-0.46257,-0.443627
car2,3.13333,0.033333,lidar,5.95237,-3.96629,0.914606,,,,,5.99431,-4.09019,-6.01868,0.0368984,0.0475745
car3,3.13333,0.033333,lidar,-1.38978,3.78247,1.72814,,,,,-1.45872,3.61816,6.5142,0.335467,-0.0351007
car1,3.16667,0.033333,lidar,7.30515,2.4715,0.00455666,,,,,7.29601,2.47149,5.81869,-0.477101,-0.443269
car2,3.16667,0.033333,lidar,5.85876,-3.91951,1.32794,,,,,5.80635,-4.06808,-5.97803,0.0251242,0.0294867
car3,3.16667,0.033333,lidar,-1.0526,3.91788,3.34702,,,,,-1.21497,3.73119,6.6753,0.345677,-0.0199327
car1,3.2,0.033334,lidar,7.61916,2.21184,1.8748,,,,,7.49715,2.35168,5.93929,-0.500104,-0.454024
car2,3.2,0.033334,lidar,5.8102,-4.07149,1.48261,,,,,5.64582,-4.07279,-5.85628,0.0261776,0.0296452
car3,3.2,0.033334,lidar,-0.667791,3.85553,4.2006,,,,,-0.941807,3.81653,6.87559,0.339169,-0.0276379
car1,3.23333,0.033333,lidar,7.46619,2.10768,2.33826,,,,,7.63367,2.23262,5.85871,-0.531315,-0.475765
car2,3.23333,0.033333,lidar,5.29678,-4.06482,0.860558,,,,,5.42155,-4.07591,-5.94852,0.0260026,0.0280277
car3,3.23333,0.033333,lidar,-0.738466,3.92203,0.0373899,,,,,-0.728081,3.8979,6.87456,0.340788,-0.024227
car1,3.26667,0.033333,lidar,7.8071,1.98454,0.809108,,,,,7.80365,2.10752,5.89712,-0.557363,-0.489363
car2,3.26667,0.033333,lidar,5.27944,-4.07402,0.114679,,,,,5.2341,-4.07994,-5.91485,0.0264758,0.0274172
car3,3.26667,0.033333,lidar,-0.307506,3.94193,1.55077,,,,,-0.47365,3.96911,6.98319,0.331974,-0.0349917
car1,3.3,0.033334,lidar,7.83338,1.9809,0.691291,,,,,7.94464,2,5.82831,-0.579435,-0.49722
car2,3.3,0.033334,lidar,4.94973,-3.96066,0.851678,,,,,5.02061,-4.06474,-5.9657,0.0179456,0.014621
car3,3.3,0.033334,lidar,-0.187233,4.0532,0.161559,,,,,-0.241096,4.04651,7.02239,0.329637,-0.0365636
car1,3.33333,0.033333,lidar,8.17321,1.98018,0.452965,,,,,8.11763,1.90653,5.84107,-0.58777,-0.486143
car2,3.33333,0.033333,lidar,4.9313,-3.84745,2.24046,,,,,4.84283,-4.03183,-5.8974,0.00206598,-0.00751521
car3,3.33333,0.033333,lidar,0.246555,4.16432,2.61743,,,,,0.0307375,4.13051,7.18131,0.324458,-0.0419021
car1,3.36667,0.033333,lidar,8.25011,1.68217,0.522148,,,,,8.27465,1.7781,5.8578,-0.612759,-0.497907
car2,3.36667,0.033333,lidar,4.64775,-4.03462,0.000283634,,,,,4.64664,-4.03261,-5.8966,0.00199738,-0.00726912
car3,3.36667,0.033333,lidar,0.417445,3.97502,2.87743,,,,,0.287221,4.16465,7.22517,0.301951,-0.0708308
car1,3.4,0.033334,lidar,8.42813,1.57223,0.315887,,,,,8.43339,1.64891,5.88176,-0.635712,-0.506406
car2,3.4,0.033334,lidar,4.4632,-4.03689,0.00664957,,,,,4.45267,-4.03362,-5.88884,0.002063,-0.00685378
car3,3.4,0.033334,lidar,0.68955,3.97062,3.63614,,,,,0.549153,4.18771,7.27065,0.275868,-0.103486
car1,3.43333,0.033333,lidar,8.50503,1.38219,1.09409,,,,,8.57617,1.50675,5.88246,-0.665667,-0.523941
car2,3.43333,0.033333,lidar,4.17546,-4.12244,0.52675,,,,,4.24108,-4.04856,-5.93803,0.00835463,0.00197579
car3,3.43333,0.033333,lidar,0.860692,3.88291,5.20428,,,,,0.796395,4.18546,7.24458,0.243604,-0.143376
car1,3.46667,0.033333,lidar,8.83188,1.52002,1.07424,,,,,8.74642,1.40648,5.89252,-0.670232,-0.506637
car2,3.46667,0.033333,lidar,4.13566,-3.88335,1.34093,,,,,4.06087,-4.02276,-5.88158,-0.00396551,-0.0147922
car3,3.46667,0.033333,lidar,1.28199,4.11982,2.83147,,,,,1.07806,4.221,7.36567,0.224014,-0.163818
car1,3.5,0.033334,lidar,8.96256,1.45186,1.20276,,,,,8.90883,1.31152,5.86992,-0.673703,-0.488655
car2,3.5,0.033334,lidar,3.89775,-3.85352,1.0921,,,,,3.87119,-3.99426,-5.86115,-0.0170274,-0.0317945
car3,3.5,0.033334,lidar,1.5074,4.14745,1.89273,,,,,1.3532,4.25182,7.45265,0.205128,-0.182424
car1,3.53333,0.033333,lidar,8.88578,1.28436,1.43435,,,,,9.02777,1.20687,5.75046,-0.691352,-0.49049
car2,3.53333,0.033333,lidar,3.4505,-3.92633,1.9848,,,,,3.63314,-3.98024,-5.99632,-0.0230397,-0.0384227
car3,3.53333,0.033333,lidar,1.5257,4.07243,2.08473,,,,,1.58268,4.25948,7.37429,0.184029,-0.203585
car1,3.56667,0.033333,lidar,9.16499,1.08305,0.00319273,,,,,9.17265,1.08357,5.746,-0.70814,-0.491076
car2,3.56667,0.033333,lidar,3.35743,-4.0363,0.345307,,,,,3.41901,-3.9855,-6.04185,-0.0197808,-0.0322562
car3,3.56667,0.033333,lidar,1.9004,3.96023,4.49258,,,,,1.83825,4.24084,7.36546,0.151098,-0.240348
car1,3.6,0.033334,lidar,9.44611,0.866357,0.902054,,,,,9.34148,0.940519,5.84109,-0.724367,-0.490923
car2,3.6,0.033334,lidar,3.26452,-4.16503,1.32964,,,,,3.22671,-4.01173,-6.01323,-0.00705495,-0.0135967
car3,3.6,0.033334,lidar,2.27748,3.82925,8.67916,,,,,2.11757,4.19537,7.41611,0.107484,-0.290447
car1,3.63333,0.033333,lidar,9.84368,1.01995,6.35232,,,,,9.54807,0.842264,5.9383,-0.71167,-0.452099
car2,3.63333,0.033333,lidar,3.28637,-3.92688,2.69151,,,,,3.07577,-3.99655,-5.85752,-0.0138239,-0.0222241
car3,3.63333,0.033333,lidar,2.77155,4.06513,6.89096,,,,,2.4404,4.19287,7.63516,0.0799622,-0.315181
car1,3.66667,0.033333,lidar,9.69141,0.618215,0.324377,,,,,9.69705,0.695743,5.96982,-0.732633,-0.460013
car2,3.66667,0.033333,lidar,2.75677,-4.24751,2.94266,,,,,2.8572,-4.0356,-5.93085,0.00453822,0.00364203
car3,3.66667,0.033333,lidar,2.71638,3.74222,8.03501,,,,,2.69784,4.12628,7.59486,0.0355344,-0.363484
car1,3.7,0.033334,lidar,9.85055,0.692277,0.629113,,,,,9.84351,0.584306,5.92455,-0.739866,-0.44912
car2,3.7,0.033334,lidar,2.53703,-4.0958,0.671757,,,,,2.63635,-4.04626,-6.00426,0.00914991,0.00973204
car3,3.7,0.033334,lidar,2.9733,3.89162,2.14987,,,,,2.95485,4.08967,7.58469,0.0058145,-0.388616
car1,3.73333,0.033333,lidar,9.90655,0.951683,9.42515,,,,,9.96754,0.538768,5.69747,-0.729228,-0.414563
car2,3.73333,0.033333,lidar,2.21268,-3.76226,4.83214,,,,,2.39382,-4.00086,-6.13866,-0.0119881,-0.0192822
car3,3.73333,0.033333,lidar,3.12782,4.22283,0.875882,,,,,3.19253,4.11371,7.54805,0.00323184,-0.373891
car1,3.76667,0.033333,lidar,10.3694,0.713621,5.92729,,,,,10.1514,0.460849,5.70386,-0.712705,-0.373989
car2,3.76667,0.033333,lidar,2.29379,-3.92972,0.567426,,,,,2.20918,-3.98697,-6.07611,-0.0178434,-0.0263441
car3,3.76667,0.033333,lidar,3.69004,4.05304,2.31292,,,,,3.4905,4.10217,7.69068,-0.0156632,-0.382703
car1,3.8,0.033334,lidar,10.7158,0.672625,10.8027,,,,,10.3658,0.389068,5.77032,-0.685068,-0.320508
car2,3.8,0.033334,lidar,2.25709,-3.90366,2.49025,,,,,2.05434,-3.97006,-5.9262,-0.0248551,-0.0346661
car3,3.8,0.033334,lidar,4.13666,4.07673,5.49557,,,,,3.82043,4.09299,7.92269,-0.0325661,-0.388036
car1,3.83333,0.033333,lidar,10.7802,0.567903,6.00723,,,,,10.558,0.315693,5.77903,-0.665321,-0.279869
car2,3.83333,0.033333,lidar,1.93711,-3.94492,0.246111,,,,,1.87221,-3.96172,-5.87824,-0.0275824,-0.0368003
car3,3.83333,0.033333,lidar,4.30223,4.03309,1.80266,,,,,4.12544,4.07365,8.05126,-0.050204,-0.394508
car1,3.86667,0.033333,lidar,10.9732,0.147744,2.61918,,,,,10.757,0.184355,5.92052,-0.664555,-0.266731
car2,3.86667,0.033333,lidar,1.74449,-4.30522,4.68392,,,,,1.68951,-4.01399,-5.83483,-0.00264675,-0.0014396
car3,3.86667,0.033333,lidar,4.59738,3.67039,6.96497,,,,,4.43191,3.98719,8.16268,-0.0918859,-0.435628
car1,3.9,0.033334,lidar,10.9261,0.397742,4.15034,,,,,10.9101,0.120259,5.80079,-0.653228,-0.239365
car2,3.9,0.033334,lidar,1.31068,-3.999,1.23247,,,,,1.46008,-4.01103,-5.94558,-0.00362378,-0.0026904
car3,3.9,0.033334,lidar,4.65356,3.9742,0.0934138,,,,,4.69326,3.96286,8.13347,-0.10532,-0.43411
car1,3.93333,0.033333,lidar,11.2256,0.294867,4.15969,,,,,11.0887,0.0510166,5.76749,-0.636274,-0.205922
car2,3.93333,0.033333,lidar,1.22234,-4.04929,0.113151,,,,,1.25449,-4.01673,-5.96919,-0.000759791,0.00129826
car3,3.93333,0.033333,lidar,5.05743,3.92147,0.328915,,,,,4.98048,3.93038,8.19047,-0.120587,-0.435161
car1,3.96667,0.033333,lidar,11.3688,0.135768,2.06711,,,,,11.2631,-0.0306835,5.75293,-0.625415,-0.182176
car2,3.96667,0.033333,lidar,0.976818,-4.15949,0.981784,,,,,1.04069,-4.04015,-6.01588,0.0100562,0.0158483
car3,3.96667,0.033333,lidar,5.30634,3.80882,0.382238,,,,,5.2616,3.87946,8.22472,-0.141196,-0.444028
car1,4,0.033334,lidar,11.6569,0.0333368,3.27025,,,,,11.459,-0.1158,5.80128,-0.609757,-0.153265
car2,4,0.033334,lidar,0.875178,-4.21671,1.17328,,,,,0.846934,-4.07106,-5.99457,0.0236661,0.033542
car3,4,0.033334,lidar,5.70136,3.74913,1.3171,,,,,5.56458,3.82214,8.32827,-0.161859,-0.452468
car1,4.03333,0.033333,lidar,11.889,0.322201,13.942,,,,,11.6594,-0.135464,5.73173,-0.569536,-0.0924019
car2,4.03333,0.033333,lidar,0.720125,-3.88633,1.5237,,,,,0.661156,-4.04454,-5.95069,0.0105311,0.0142867
car3,4.03333,0.033333,lidar,6.04185,4.07701,4.78536,,,,,5.87662,3.83168,8.4389,-0.154714,-0.419673
car1,4.06667,0.033333,lidar,12.0049,-0.198683,1.31037,,,,,11.853,-0.2341,5.80669,-0.561722,-0.0780737
car2,4.06667,0.033333,lidar,0.451384,-4.36943,3.86939,,,,,0.460687,-4.10003,-5.95827,0.0352375,0.0470495
car3,4.06667,0.033333,lidar,6.26754,3.5914,1.83652,,,,,6.17563,3.74983,8.51613,-0.181775,-0.438858
car1,4.1,0.033334,lidar,11.996,-0.133292,1.54366,,,,,12.0104,-0.302051,5.72528,-0.552896,-0.0625065
car2,4.1,0.033334,lidar,0.0604562,-4.26999,2.44962,,,,,0.223922,-4.13415,-6.0803,0.0489601,0.0634103
car3,4.1,0.033334,lidar,6.36994,3.68831,0.258832,,,,,6.43831,3.69496,8.46617,-0.197568,-0.440611
car1,4.13333,0.033333,lidar,12.309,0.230009,15.5028,,,,,12.1895,-0.29578,5.57487,-0.510273,-0.00218225
car2,4.13333,0.033333,lidar,-0.00576674,-3.8764,2.68822,,,,,0.0165692,-4.0999,-6.09402,0.0309139,0.0361156
car3,4.13333,0.033333,lidar,6.79593,4.07936,7.2798,,,,,6.72989,3.72078,8.48417,-0.180874,-0.394172
car1,4.16667,0.033333,lidar,12.5004,0.120313,10.3627,,,,,12.3723,-0.302122,5.47904,-0.472665,0.0485195
car2,4.16667,0.033333,lidar,-0.190918,-3.95956,0.798793,,,,,-0.187115,-4.08192,-6.09508,0.0210675,0.0211497
car3,4.16667,0.033333,lidar,7.10187,3.99364,4.14234,,,,,7.02547,3.72945,8.51559,-0.170683,-0.359585
car1,4.2,0.033334,lidar,12.5094,0.104803,8.87591,,,,,12.524,-0.302094,5.30729,-0.441581,0.0884453
car2,4.2,0.033334,lidar,-0.555623,-3.9523,1.65224,,,,,-0.421472,-4.06407,-6.19283,0.0114816,0.00715022
car3,4.2,0.033334,lidar,7.22716,3.99831,3.88059,,,,,7.29002,3.73967,8.44375,-0.16154,-0.328179
car1,4.23333,0.033333,lidar,12.7198,0.145823,10.205,,,,,12.6837,-0.290534,5.16201,-0.404288,0.13472
car2,4.23333,0.033333,lidar,-0.715966,-3.8923,1.40363,,,,,-0.644418,-4.0374,-6.24396,-0.00152996,-0.0108384
car3,4.23333,0.033333,lidar,7.55569,4.05571,4.75438,,,,,7.56517,3.76116,8.40664,-0.147872,-0.291546
car1,4.26667,0.033333,lidar,12.925,0.125134,8.95668,,,,,12.8506,-0.279336,5.06051,-0.36594,0.180103
car2,4.26667,0.033333,lidar,-0.878459,-3.8978,0.741733,,,,,-0.857307,-4.01369,-6.25849,-0.0124438,-0.0251657
car3,4.26667,0.033333,lidar,7.88097,4.0476,3.9641,,,,,7.84935,3.78027,8.40229,-0.134924,-0.257779
car1,4.3,0.033334,lidar,13.128,0.320621,16.8201,,,,,13.0212,-0.233551,4.93566,-0.313199,0.242567
car2,4.3,0.033334,lidar,-1.04012,-3.69091,3.81076,,,,,-1.06083,-3.95711,-6.24161,-0.037468,-0.0580268
car3,4.3,0.033334,lidar,8.20597,4.25184,9.64063,,,,,8.14159,3.83688,8.40719,-0.10837,-0.205353
car1,4.33333,0.033333,lidar,13.3886,0.140644,8.4411,,,,,13.2106,-0.218544,4.93508,-0.270283,0.2887
car2,4.33333,0.033333,lidar,-1.14103,-3.86328,0.858134,,,,,-1.24437,-3.93464,-6.16515,-0.0458395,-0.0668129
car3,4.33333,0.033333,lidar,8.5906,4.07681,3.70776,,,,,8.45233,3.85618,8.48725,-0.0954024,-0.175918
car1,4.36667,0.033333,lidar,13.8791,0.0364261,12.9452,,,,,13.4587,-0.221353,5.13841,-0.224548,0.335746
car2,4.36667,0.033333,lidar,-1.00883,-3.9637,7.04685,,,,,-1.36581,-3.93166,-5.90055,-0.0452049,-0.0631171
car3,4.36667,0.033333,lidar,9.20723,3.97372,8.83463,,,,,8.82371,3.85544,8.75833,-0.0872248,-0.155568
car1,4.4,0.033334,lidar,13.9479,0.341531,17.4755,,,,,13.6776,-0.168552,5.17896,-0.16322,0.401902
car2,4.4,0.033334,lidar,-1.29503,-3.65859,5.15129,,,,,-1.51157,-3.87854,-5.74298,-0.0672315,-0.0902933
car3,4.4,0.033334,lidar,9.40435,4.27613,10.2426,,,,,9.16947,3.91284,8.89944,-0.0599872,-0.107234
car1,4.43333,0.033333,lidar,14.2547,-0.0579858,6.76243,,,,,13.9215,-0.178591,5.37905,-0.129193,0.428449
car2,4.43333,0.033333,lidar,-1.33766,-4.05811,6.16227,,,,,-1.633,-3.89766,-5.52118,-0.056354,-0.0717107
car3,4.43333,0.033333,lidar,9.84393,3.8739,5.17312,,,,,9.53734,3.89072,9.12655,-0.0619414,-0.10547
car1,4.46667,0.033333,lidar,14.2851,-0.0130914,2.59788,,,,,14.1319,-0.173082,5.45034,-0.0970383,0.451851
car2,4.46667,0.033333,lidar,-1.65117,-4.01322,1.57499,,,,,-1.78506,-3.9079,-5.41957,-0.0497229,-0.0596253
car3,4.46667,0.033333,lidar,10.0115,3.91606,1.12109,,,,,9.87325,3.87989,9.22579,-0.0611994,-0.0993252
car1,4.5,0.033334,lidar,14.5936,0.0516176,5.08393,,,,,14.3629,-0.154072,5.57304,-0.0582775,0.482816
car2,4.5,0.033334,lidar,-1.68099,-3.94851,3.00249,,,,,-1.91131,-3.90716,-5.248,-0.048633,-0.0556352
car3,4.5,0.033334,lidar,10.4617,3.97802,3.35061,,,,,10.2336,3.88311,9.38743,-0.0546893,-0.0848775
car1,4.53333,0.033333,lidar,14.7589,-0.0555889,2.05267,,,,,14.5868,-0.147935,5.68051,-0.0301029,0.498468
car2,4.53333,0.033333,lidar,-1.84856,-4.05571,2.94714,,,,,-2.04062,-3.92387,-5.10222,-0.039604,-0.0411171
car3,4.53333,0.033333,lidar,10.7708,3.86807,1.82086,,,,,10.5886,3.86616,9.5217,-0.0559524,-0.082859
car1,4.56667,0.033333,lidar,14.7572,0.00226372,0.902273,,,,,14.7716,-0.127532,5.65087,-0.00209302,0.513686
car2,4.56667,0.033333,lidar,-2.1774,-3.99786,0.283765,,,,,-2.20405,-3.92976,-5.08063,-0.0352161,-0.03341
car3,4.56667,0.033333,lidar,10.9153,3.92317,0.206105,,,,,10.9073,3.86255,9.5239,-0.0535832,-0.0750157
car1,4.6,0.033334,lidar,14.913,-0.0905924,0.126219,,,,,14.9509,-0.120424,5.61954,0.0171377,0.516571
car2,4.6,0.033334,lidar,-2.3433,-4.09072,1.0788,,,,,-2.36727,-3.94966,-5.05916,-0.024369,-0.0174188
car3,4.6,0.033334,lidar,11.2193,3.82756,0.011895,,,,,11.2232,3.84173,9.52187,-0.0572935,-0.0768667
car1,4.63333,0.033333,lidar,15.123,0.177939,3.22267,,,,,15.1342,-0.0684953,5.58645,0.0570697,0.546737
car2,4.63333,0.033333,lidar,-2.44939,-3.82219,0.841803,,,,,-2.51951,-3.92667,-5.00978,-0.0340634,-0.0295939
car3,4.63333,0.033333,lidar,11.5799,4.09334,2.66866,,,,,11.5476,3.87589,9.53355,-0.0415437,-0.0487358
car1,4.66667,0.033333,lidar,15.3581,0.296507,4.69534,,,,,15.3261,0.000455449,5.58724,0.103314,0.583786
car2,4.66667,0.033333,lidar,-2.52485,-3.70362,2.72091,,,,,-2.65591,-3.88798,-4.91716,-0.0511767,-0.0510864
car3,4.66667,0.033333,lidar,11.9678,4.20916,4.67854,,,,,11.8847,3.93019,9.58045,-0.0195752,-0.0124597
car1,4.7,0.033334,lidar,15.3144,0.438397,7.86403,,,,,15.4734,0.0890091,5.45195,0.15458,0.625987
